Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Regulation Of T Cell Migration (GO:2000404),0.312944311417236,0.0141737567975763,6.583820224719101,28.023129705716837,3/23,SPN;CCL5;CD200,GO_Biological_Process_2023,PBMC_down
Regulation Of Osteoclast Differentiation (GO:0045670),0.312944311417236,0.0142095340632195,4.626363205310573,19.6798186964839,4/42,CSF1;CAMK4;CCL3;NEDD9,GO_Biological_Process_2023,PBMC_down
DNA Repair (GO:0006281),0.312944311417236,0.0145652611976475,2.0719589845365087,8.762554800626408,13/291,PCNA;DCLRE1C;ATRX;FANCC;WDR33;ATXN3;MC1R;EXO1;ERCC1;RPA4;KMT5B;ASCC3;MEN1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of DNA-templated Transcription (GO:0045892),0.312944311417236,0.01475883569379,1.538176925664312,6.484820628580271,34/1025,MESP1;CTBP1;EHMT1;HDAC8;ZBTB5;NR2C2;NR3C1;ZNF69;BACH2;LBH;HSF1;DNMT3B;ZNF169;MAGEA3;MEN1;TGIF1;KLF12;WFS1;NFATC3;CBFA2T2;FOXP1;EREG;ILF3;KAT6B;MAFG;RARA;ZNF217;ID3;CTNNB1;MDM4;MAGED2;ZNF136;HOXD9;ATF4,GO_Biological_Process_2023,PBMC_down
Regulation Of Translational Initiation (GO:0006446),0.312944311417236,0.015166193857368,3.6666666666666665,15.358516860202034,5/65,RBM4;EIF5;CSDE1;CCL5;PAIP2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.312944311417236,0.015166193857368,3.6666666666666665,15.358516860202034,5/65,PCNA;NVL;USP1;MAPK1;CTNNB1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of T Cell Proliferation (GO:0042102),0.312944311417236,0.015166193857368,3.6666666666666665,15.358516860202034,5/65,CD86;CD274;PTPRC;CCL5;IL6ST,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Transferase Activity (GO:0051347),0.312944311417236,0.015377665096645,2.615084175084175,10.917555770345505,8/143,VAC14;PCNA;NVL;DCUN1D2;MAPK1;CTNNB1;CD200;SERINC5,GO_Biological_Process_2023,PBMC_down
Eosinophil Chemotaxis (GO:0048245),0.312944311417236,0.0159343643091094,6.269983948635634,25.95320175753055,3/24,CCL5;CCL3;MEN1,GO_Biological_Process_2023,PBMC_down
Eosinophil Migration (GO:0072677),0.312944311417236,0.0159343643091094,6.269983948635634,25.95320175753055,3/24,CCL5;CCL3;MEN1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575),0.312944311417236,0.0159343643091094,6.269983948635634,25.95320175753055,3/24,RORA;IL6ST;ATF4,GO_Biological_Process_2023,PBMC_down
Regulation Of Translation (GO:0006417),0.312944311417236,0.0159787817223251,2.302130898021309,9.522749678147653,10/202,NANOS1;RBM4;ILF3;EIF5;CSNK2A1;MTG1;CSDE1;MSI2;PASK;PAIP2,GO_Biological_Process_2023,PBMC_down
Myeloid Dendritic Cell Differentiation (GO:0043011),0.312944311417236,0.0162391083034162,12.5208199871877,51.58994594197708,2/9,CAMK4;TGFBR2,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),0.312944311417236,0.0162391083034162,12.5208199871877,51.58994594197708,2/9,CCL5;FOXP1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Necroptotic Process (GO:0060546),0.312944311417236,0.0162391083034162,12.5208199871877,51.58994594197708,2/9,CASP8;BIRC3,GO_Biological_Process_2023,PBMC_down
Nerve Growth Factor Signaling Pathway (GO:0038180),0.312944311417236,0.0162391083034162,12.5208199871877,51.58994594197708,2/9,RAP1A;RAPGEF1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of T Cell Apoptotic Process (GO:0070234),0.312944311417236,0.0162391083034162,12.5208199871877,51.58994594197708,2/9,CD274;CCL5,GO_Biological_Process_2023,PBMC_down
Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632),0.312944311417236,0.0162391083034162,12.5208199871877,51.58994594197708,2/9,WNK1;CCL5,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),0.3177897019675184,0.0166446594628962,4.394594594594595,17.998791080327226,4/44,TRIM41;CSF1;CASP4;CXCR4,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of GTPase Activity (GO:0043547),0.3180622200532142,0.0168131823403493,2.181804188771793,8.913961820253572,11/234,RAP1A;DOCK9;RASGEF1B;CCL5;AGAP2;RAPGEF1;CCL3;ARHGAP27;ARHGAP25;ARHGAP24;TBC1D16,GO_Biological_Process_2023,PBMC_down
Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.3206556043141023,0.0171057790856213,3.54802301026724,14.434560081661944,5/67,CASP8AP2;CASP8;DIABLO;TRADD;IL6R,GO_Biological_Process_2023,PBMC_down
Osteoclast Differentiation (GO:0030316),0.3247479959336934,0.0178122415765752,5.9846782431052095,24.105501939577973,3/25,CSF1;GAB2;FOXP1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of T Cell Migration (GO:2000406),0.3247479959336934,0.0178122415765752,5.9846782431052095,24.105501939577973,3/25,SPN;WNK1;CCL5,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Hydrolase Activity (GO:0051345),0.3247479959336934,0.0179458667399568,2.3797280154952056,9.56744769940935,9/176,RAP1A;DOCK9;CTSL;RASGEF1B;CCL5;RAPGEF1;CCL3;ARHGAP27;CD200,GO_Biological_Process_2023,PBMC_down
Regulation Of Telomerase Activity (GO:0051972),0.3247479959336934,0.0179540599109801,4.287189628653043,17.234240834652653,4/45,NVL;MAPK1;CTNNB1;MEN1,GO_Biological_Process_2023,PBMC_down
Protein Phosphorylation (GO:0006468),0.3262989964720343,0.0181980526645411,1.756000756000756,7.035312875380623,19/500,BLK;SRPK2;CDKL3;CSNK2A1;CTBP1;TAF13;LIMK2;TSSK1B;PASK;ACVR1B;ACVR2A;TGFBR2;ILF3;WNK1;CAMK4;CDK2;RARA;CDK10;MAPK1,GO_Biological_Process_2023,PBMC_down
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),0.3273185645830064,0.0198079402236028,5.724181729360039,22.44836550219057,3/26,RORA;IL6ST;ATF4,GO_Biological_Process_2023,PBMC_down
Rap Protein Signal Transduction (GO:0032486),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,RAP1A;RAPGEF1,GO_Biological_Process_2023,PBMC_down
T-helper Cell Lineage Commitment (GO:0002295),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,SPN;LY9,GO_Biological_Process_2023,PBMC_down
T-Circle Formation (GO:0090656),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,EXO1;ERCC1,GO_Biological_Process_2023,PBMC_down
Formation Of Extrachromosomal Circular DNA (GO:0001325),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,EXO1;ERCC1,GO_Biological_Process_2023,PBMC_down
Telomere Maintenance Via Telomere Trimming (GO:0090737),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,EXO1;ERCC1,GO_Biological_Process_2023,PBMC_down
Mitotic G1/S Transition Checkpoint Signaling (GO:0044819),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,CDK2;WAC,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Dephosphorylation (GO:0035305),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,MFHAS1;ENSA,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,CASP8;BIRC3,GO_Biological_Process_2023,PBMC_down
Phosphate Ion Transmembrane Transport (GO:0035435),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,SLC25A3;SLC25A10,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Macrophage Differentiation (GO:0045651),0.3273185645830064,0.0200010374090488,10.955156950672643,42.85625778489697,2/10,CSF1;HSF1,GO_Biological_Process_2023,PBMC_down
Sulfur Compound Biosynthetic Process (GO:0044272),0.3297938551065033,0.0203122306491396,3.383747178329571,13.184879428704049,5/70,B4GAT1;CHST12;MAT2B;ST3GAL1;CHST3,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),0.3344392861884278,0.0207605376489421,4.087366436203646,15.837324136752695,4/47,CCL5;IL6R;EREG;FOXP1,GO_Biological_Process_2023,PBMC_down
Cellular Response To Mechanical Stimulus (GO:0071260),0.3530623459495637,0.0222590227805253,3.994266994266994,15.198217205648865,4/48,CASP8AP2;CASP8;TNFSF14;BCL10,GO_Biological_Process_2023,PBMC_down
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),0.3530623459495637,0.0222590227805253,3.994266994266994,15.198217205648865,4/48,PPP2CB;CASP8;CASP4;RFFL,GO_Biological_Process_2023,PBMC_down
MAPK Cascade (GO:0000165),0.3574126771007188,0.0228799579909286,2.87133582530002,10.846453704276936,6/98,CCL5;HSF1;CCL3;MAPK1;MEN1;MAP2K6,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.3574126771007188,0.0228799579909286,2.87133582530002,10.846453704276936,6/98,NANOS1;RBM4;ILF3;CSNK2A1;PASK;PAIP2,GO_Biological_Process_2023,PBMC_down
Phosphate-Containing Compound Metabolic Process (GO:0006796),0.3593261353361876,0.0231767099901614,2.27000325414904,8.545671012884215,9/184,INPP4A;PFKFB2;INPP5B;CERKL;PTPRC;LIMK2;GALK2;GCK;IP6K2,GO_Biological_Process_2023,PBMC_down
Cellular Response To Growth Factor Stimulus (GO:0071363),0.3595437158172697,0.0236983339823992,2.4001236858379715,8.982104146352981,8/155,RAP1A;CCL5;RAPGEF1;CTNNB1;NR3C1;ACVR1B;ACVR2A;TGFBR2,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of T Cell Activation (GO:0050868),0.3595437158172697,0.0238218377163656,3.905305305305305,14.594721750114624,4/49,CD86;SPN;CD274;SFTPD,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.3595437158172697,0.0238218377163656,3.905305305305305,14.594721750114624,4/49,BCL2L12;CSNK2A1;RFFL;MAGEA3,GO_Biological_Process_2023,PBMC_down
Granulocyte Chemotaxis (GO:0071621),0.3595437158172697,0.0238882100227768,3.233966272739344,12.076827426279856,5/73,EDN3;CCL5;CCL3;PPIA;MEN1,GO_Biological_Process_2023,PBMC_down
Glycerol Metabolic Process (GO:0006071),0.3599191383864016,0.0240877017930763,9.73741903338316,36.282147851481966,2/11,GALK2;GCK,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Lymphocyte Proliferation (GO:0050671),0.3733051890007064,0.025164607793937,3.1869336212255046,11.735298972526945,5/74,CD86;CD274;PTPRC;CCL5;IL6ST,GO_Biological_Process_2023,PBMC_down
Carbohydrate Derivative Biosynthetic Process (GO:1901137),0.38486922197359,0.0265040880311589,5.062921348314607,18.38071466772957,3/29,B4GAT1;GCK;GALK2,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),0.38486922197359,0.0265040880311589,5.062921348314607,18.38071466772957,3/29,LIMK2;CDK10;ARHGAP24,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Calcium Ion Transport (GO:0051928),0.38486922197359,0.0265040880311589,5.062921348314607,18.38071466772957,3/29,WFS1;CCL5;CCL3,GO_Biological_Process_2023,PBMC_down
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.3866431219398407,0.0268137567591645,1.7334133397338454,6.272945896555867,17/452,BTG1;FUS;ATRX;RNF6;RORA;GLRX2;NR2C2;NR3C1;ACVR1B;ZNF33A;SERTAD3;ING3;ZNF92;ZNF519;KAT6B;ZNF217;ATF4,GO_Biological_Process_2023,PBMC_down
Regulation Of RNA Splicing (GO:0043484),0.3894673147156218,0.0271984933652034,2.751131221719457,9.916710264729817,6/102,SRPK2;AHNAK;YTHDC1;FUS;RBM12B;ZNF326,GO_Biological_Process_2023,PBMC_down
UV-damage Excision Repair (GO:0070914),0.3976582784607438,0.0284827333978553,8.76322869955157,31.183574445154083,2/12,MC1R;ERCC1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of T Cell Chemotaxis (GO:0010820),0.3976582784607438,0.0284827333978553,8.76322869955157,31.183574445154083,2/12,WNK1;CCL5,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of T-helper Cell Differentiation (GO:0045624),0.3976582784607438,0.0284827333978553,8.76322869955157,31.183574445154083,2/12,CD86;RARA,GO_Biological_Process_2023,PBMC_down
Regulation Of Peptide Hormone Secretion (GO:0090276),0.3976582784607438,0.0289014023337455,3.660660660660661,12.972887782956825,4/52,CCL5;ENSA;PASK;GCK,GO_Biological_Process_2023,PBMC_down
Regulation Of Protein Localization To Nucleus (GO:1900180),0.3976582784607438,0.0289014023337455,3.660660660660661,12.972887782956825,4/52,MFHAS1;NVL;LIMK2;GLUL,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Phosphate Metabolic Process (GO:0045937),0.3976582784607438,0.0289721555726249,4.875156054931336,17.264975462729574,3/30,CCL5;BCL10;EREG,GO_Biological_Process_2023,PBMC_down
Regulation Of Immune Response (GO:0050776),0.3976582784607438,0.0292530254970036,3.053674441936293,10.784882730474258,5/77,SPN;CASP8;ERAP1;CD22;BIRC3,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Kinase Activity (GO:0033674),0.3976582784607438,0.0295469983702275,2.694708652691846,9.490152494660425,6/104,VAC14;RAP1A;PTPRC;CSF1;AGAP2;EREG,GO_Biological_Process_2023,PBMC_down
DNA Metabolic Process (GO:0006259),0.3976582784607438,0.0296586899230385,1.922217790187475,6.7623624032270975,12/288,DCLRE1C;EXO1;TOP1MT;ERCC1;RPA4;CDK2;ATRX;RBMS1;KMT5B;FANCC;GLRX2;MEN1,GO_Biological_Process_2023,PBMC_down
Regulation Of Innate Immune Response (GO:0045088),0.3976582784607438,0.0307035052350454,3.011688673119144,10.490851433705677,5/78,CASP8;CCL5;ERAP1;EREG;BIRC3,GO_Biological_Process_2023,PBMC_down
Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.3976582784607438,0.0307035052350454,3.011688673119144,10.490851433705677,5/78,ATXN3;CASP8;UBB;CTSL;HM13,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Viral Genome Replication (GO:0045071),0.3976582784607438,0.0307263681184774,3.5857694429123,12.48792292465529,4/53,SRPK2;ILF3;APOBEC3F;CCL5,GO_Biological_Process_2023,PBMC_down
Protein Modification Process (GO:0036211),0.3976582784607438,0.0309157728220949,1.5543379747878387,5.403638526561963,24/711,SRPK2;CDKL3;CSNK2A1;CTBP1;TAF13;UBE2D2;LIMK2;TSSK1B;PASK;ACVR1B;ACVR2A;TGFBR2;PTPRE;PPP2CB;ILF3;PTPRC;WNK1;PTPRA;CAMK4;CDK2;RARA;CDK10;MAPK1;ST3GAL1,GO_Biological_Process_2023,PBMC_down
Regulation Of Protein Localization To Cell Surface (GO:2000008),0.3976582784607438,0.0315575888322454,4.700802568218299,16.24569719997875,3/31,BDNF;CTNNB1;GPM6B,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Leukocyte Migration (GO:0002687),0.3976582784607438,0.0315575888322454,4.700802568218299,16.24569719997875,3/31,CSF1;EDN3;IL6R,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.3976582784607438,0.0321983920979712,2.9708376548105666,10.207319171564553,5/79,UBB;WFS1;DCUN1D2;BCL10;BIRC3,GO_Biological_Process_2023,PBMC_down
Atrioventricular Valve Development (GO:0003171),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,MDM4;TGFBR2,GO_Biological_Process_2023,PBMC_down
Branching Involved In Blood Vessel Morphogenesis (GO:0001569),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,CTNNB1;TGFBR2,GO_Biological_Process_2023,PBMC_down
Chondroitin Sulfate Biosynthetic Process (GO:0030206),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,CHST12;CHST3,GO_Biological_Process_2023,PBMC_down
Response To Nerve Growth Factor (GO:1990089),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,RAP1A;RAPGEF1,GO_Biological_Process_2023,PBMC_down
Glutamine Metabolic Process (GO:0006541),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,SIRT4;GLUL,GO_Biological_Process_2023,PBMC_down
Interleukin-6-Mediated Signaling Pathway (GO:0070102),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,IL6ST;IL6R,GO_Biological_Process_2023,PBMC_down
Membrane Protein Intracellular Domain Proteolysis (GO:0031293),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,MBTPS1;HM13,GO_Biological_Process_2023,PBMC_down
Myeloid Dendritic Cell Activation (GO:0001773),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,CAMK4;TGFBR2,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Translational Initiation (GO:0045947),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,RBM4;PAIP2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Keratinocyte Differentiation (GO:0045618),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,NUMA1;NME2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Type 2 Immune Response (GO:0002830),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,CD86;RARA,GO_Biological_Process_2023,PBMC_down
Regulation Of T Cell Chemotaxis (GO:0010819),0.3976582784607438,0.0331703316659786,7.966163880962087,27.133546231120373,2/13,WNK1;CCL5,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Osteoblast Differentiation (GO:0045668),0.4083444118233425,0.034259739692259,4.538473459899264,15.311830886763202,3/32,NBR1;TMEM53;MEN1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),0.4368824280021438,0.0369524125788588,2.854650992348509,9.414993921929652,5/82,CD86;SPN;PTPRC;CCL3;BCL10,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Telomerase Activity (GO:0051973),0.4368824280021438,0.0370778006306378,4.386966292134831,14.453899520882317,3/33,NVL;MAPK1;CTNNB1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.4393009948965595,0.0378869211317205,1.5066917808657991,4.931627170944332,25/763,CTBP1;EHMT1;HDAC8;ZBTB5;NR2C2;NR3C1;ZNF69;BACH2;HSF1;DNMT3B;ZNF169;MAGEA3;MEN1;TGIF1;KLF12;WFS1;MAFG;RARA;ZNF217;ID3;MDM4;MAGED2;ZNF136;HOXD9;ATF4,GO_Biological_Process_2023,PBMC_down
Regulation Of Leukocyte Activation (GO:0002694),0.4393009948965595,0.0381352464046964,7.301943198804185,23.852646835586075,2/14,MFHAS1;CD200,GO_Biological_Process_2023,PBMC_down
Mitochondrion Transport Along Microtubule (GO:0047497),0.4393009948965595,0.0381352464046964,7.301943198804185,23.852646835586075,2/14,UBB;SYBU,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Cilium Assembly (GO:1902018),0.4393009948965595,0.0381352464046964,7.301943198804185,23.852646835586075,2/14,LIMK2;CDK10,GO_Biological_Process_2023,PBMC_down
Signal Transduction In Response To DNA Damage (GO:0042770),0.4410276152004334,0.0386927403064962,3.314465408805032,10.778983845726644,4/57,ATRX;RPA4;MDM4;MAP2K6,GO_Biological_Process_2023,PBMC_down
Regulation Of Cell Population Proliferation (GO:0042127),0.4410276152004334,0.0393863231163366,1.5003525361868026,4.852645198662819,25/766,CD86;BTG1;CSF1;CTBP1;SIRPG;NUDT6;RPS15A;SPEG;IL6R;MEN1;SRPK2;CSNK2A1;EDN3;MATK;GAB2;EREG;TGFBR2;CDK2;RARA;CDK10;CTNNB1;MDM4;IL6ST;CD200;BNIPL,GO_Biological_Process_2023,PBMC_down
Membrane Protein Proteolysis (GO:0033619),0.4410276152004334,0.0400108149874287,4.245233780355202,13.66373273789061,3/34,MBTPS1;HM13;ERAP1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),0.4410276152004334,0.0400108149874287,4.245233780355202,13.66373273789061,3/34,STMN1;SPRY1;ARHGAP24,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Immunoglobulin Production (GO:0002639),0.4410276152004334,0.0400108149874287,4.245233780355202,13.66373273789061,3/34,CD86;PTPRC;KMT5B,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Neuron Death (GO:1901216),0.4410276152004334,0.0400108149874287,4.245233780355202,13.66373273789061,3/34,SRPK2;CCL3;CTNNB1,GO_Biological_Process_2023,PBMC_down
Small GTPase Mediated Signal Transduction (GO:0007264),0.4410276152004334,0.0402547149676121,2.4903099120635197,8.000190669639908,6/112,RASSF1;ARHGAP30;ARHGAP8;RASGEF1B;CDK2;RAPGEF1,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Protein Ubiquitination (GO:0031398),0.4410276152004334,0.040348701540613,2.782095608194988,8.931072373031181,5/84,UBB;WFS1;DCUN1D2;BCL10;BIRC3,GO_Biological_Process_2023,PBMC_down
Purine Ribonucleotide Metabolic Process (GO:0009150),0.4410276152004334,0.040348701540613,2.782095608194988,8.931072373031181,5/84,TPST2;GPAT4;ACSL6;ACOT2;GLYAT,GO_Biological_Process_2023,PBMC_down
Regulation Of Phagocytosis (GO:0050764),0.4410276152004334,0.0408517335127462,3.2529195862529194,10.402205843705763,4/58,TUB;PTPRC;SIRPG;SFTPD,GO_Biological_Process_2023,PBMC_down
Response To Organic Cyclic Compound (GO:0014070),0.4410276152004334,0.0408517335127462,3.2529195862529194,10.402205843705763,4/58,ABCB4;CCL5;CCL3;CTNNB1,GO_Biological_Process_2023,PBMC_down
Regulation Of Bone Mineralization (GO:0030500),0.4410276152004334,0.0408517335127462,3.2529195862529194,10.402205843705763,4/58,NBR1;CCL3;GPM6B;ACVR2A,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),0.4426436314687487,0.0421155389705137,2.7471783295711063,8.701243716281576,5/85,FRAT1;WNK1;MRPS12;FAM53B;LGR4,GO_Biological_Process_2023,PBMC_down
Adherens Junction Organization (GO:0034332),0.4426436314687487,0.0430576868470739,4.112359550561798,12.934252919658416,3/35,CDHR3;CTNNB1;MTSS1,GO_Biological_Process_2023,PBMC_down
Glucose Metabolic Process (GO:0006006),0.4426436314687487,0.0430777992522697,3.193611793611794,10.043102745884068,4/59,SLC25A10;GCK;GDPGP1;ATF4,GO_Biological_Process_2023,PBMC_down
Mitotic Cytokinesis (GO:0000281),0.4426436314687487,0.0430777992522697,3.193611793611794,10.043102745884068,4/59,RTKN;STMN1;TRIM36;UNC119,GO_Biological_Process_2023,PBMC_down
Regulation Of Monocyte Differentiation (GO:0045655),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,CSF1;FOXP1,GO_Biological_Process_2023,PBMC_down
Dendritic Cell Chemotaxis (GO:0002407),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,CCL5;CXCR4,GO_Biological_Process_2023,PBMC_down
Keratan Sulfate Biosynthetic Process (GO:0018146),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,B4GAT1;ST3GAL1,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Macrophage Activation (GO:0043031),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,PTPRC;CD200,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Muscle Cell Differentiation (GO:0051149),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,MESP1;RBM4,GO_Biological_Process_2023,PBMC_down
Regulation Of Rac Protein Signal Transduction (GO:0035020),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,KBTBD6;ARHGAP24,GO_Biological_Process_2023,PBMC_down
Regulation Of Activin Receptor Signaling Pathway (GO:0032925),0.4426436314687487,0.0433627611817105,6.739910313901345,21.150878152299743,2/15,ACVR1B;ACVR2A,GO_Biological_Process_2023,PBMC_down
Ras Protein Signal Transduction (GO:0007265),0.4432348244406734,0.0436356301461962,2.2494496582087824,7.045009223490457,7/144,RASSF1;RTKN;RAP1A;RASGEF1B;CDK2;ELMO1;RAPGEF1,GO_Biological_Process_2023,PBMC_down
Regulation Of Inflammatory Response (GO:0050727),0.4510240303003047,0.0446211940743269,1.9180067500496327,5.964130849322339,10/240,MFHAS1;TRADD;CCL5;CASP4;CCL3;RORA;TRIM65;CD200;FOXP1;BIRC3,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Phagocytosis (GO:0050766),0.4563648438074455,0.0453708986326509,3.1364221364221363,9.70059103088541,4/60,TUB;PTPRC;SIRPG;SFTPD,GO_Biological_Process_2023,PBMC_down
COPII-coated Vesicle Budding (GO:0090114),0.4603857330781467,0.0462171904690477,3.987538304392237,12.259301567990436,3/36,TRAPPC2;SEC24B;VAPB,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Organelle Assembly (GO:1902116),0.4603857330781467,0.0462171904690477,3.987538304392237,12.259301567990436,3/36,LIMK2;CDK10;CDK5RAP2,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of Cellular Process (GO:0048522),0.4656713742515905,0.0469736400796948,1.5449868116838712,4.724830284646165,20/594,N6AMT1;SRPK2;CD86;CSNK2A1;CSF1;NUMA1;EDN3;SIRPG;MATK;NEDD9;GAB2;EREG;TGFBR2;RPS15A;CCL5;CDK2;RARA;CTNNB1;IL6ST;IL6R,GO_Biological_Process_2023,PBMC_down
Positive Regulation Of DNA-templated Transcription (GO:0045893),0.4659475569223907,0.0476842760998345,1.3694746058838008,4.1675215454298815,37/1243,CD86;MESP1;RNF6;TCF20;RORA;TAF1L;BCL10;NR2C2;NR3C1;MED17;BCL2L12;SERTAD3;ING3;LBH;HSF1;HAS3;PCBD2;SF3B1;SNX5;CDK5RAP2;MEN1;TAF15;ATRX;NFATC3;NME2;ZFX;ACVR2A;ILF3;MC1R;ELF2;KAT6B;CAMK4;RARA;WAC;CTNNB1;NAA16;ATF4,GO_Biological_Process_2023,PBMC_down
Negative Regulation Of Protein Metabolic Process (GO:0051248),0.4659475569223907,0.0478337390682524,2.200907029478458,6.6908103019203145,7/147,NANOS1;RBM4;ILF3;CSNK2A1;AGAP2;MDM4;PAIP2,GO_Biological_Process_2023,PBMC_down
Regulation Of Interleukin-1 Production (GO:0032652),0.4659475569223907,0.0488386771102465,6.258167841127483,18.89486509003651,2/16,IGHD;FOXP1,GO_Biological_Process_2023,PBMC_down
Activin Receptor Signaling Pathway (GO:0032924),0.4659475569223907,0.0488386771102465,6.258167841127483,18.89486509003651,2/16,ACVR1B;ACVR2A,GO_Biological_Process_2023,PBMC_down
Chondroitin Sulfate Metabolic Process (GO:0030204),0.4659475569223907,0.0488386771102465,6.258167841127483,18.89486509003651,2/16,CHST12;CHST3,GO_Biological_Process_2023,PBMC_down
