Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,KCNH2;CAB39;KCNE3;CAV1;CASQ2;NEDD4L;OXSR1,GO_Biological_Process_2023,LUAD_down_targets
Neurotransmitter Uptake (GO:0001504),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,SLC22A3;SNAP25;SLC38A1;SLC29A4;SLC29A1;SLC1A7;SLC29A2,GO_Biological_Process_2023,LUAD_down_targets
Neutrophil Activation Involved In Immune Response (GO:0002283),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,VAMP8;VAMP7;STXBP3;SYK;STXBP2;LILRA2;VAMP2,GO_Biological_Process_2023,LUAD_down_targets
Nucleoside Phosphate Biosynthetic Process (GO:1901293),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,PNP;NMNAT1;ME1;NME2;AK4;NMNAT2;DCK,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Keratinocyte Proliferation (GO:0010838),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,NOTCH2;FGF7;CDH3;LRG1;MDK;STXBP4;FGF10,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Lipid Transport (GO:0032370),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,PRELID1;LRP1;ABCA3;ADIPOQ;APOE;TRIAP1;PRAP1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,TMEM30A;SAR1A;TMEM30B;CD81;SAR1B;EDEM1;TM9SF4,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Vascular Permeability (GO:0043117),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,TJP1;OCLN;TGFB1;PDE2A;PDE3A;TJP2;VEGFA,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Cell Activation (GO:0050865),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,FUNDC2;IL6;SYK;GNAQ;TXK;TREM2;LILRA2,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Endosome Size (GO:0051036),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,SNAPIN;BLOC1S2;KXD1;BORCS7;RAB5A;RAB11A;BORCS5,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Fatty Acid Metabolic Process (GO:0019217),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,FABP3;PANK2;EIF6;CAV1;PDK4;PPARA;INS,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,CDC37;NR1H2;TXK;NLRC5;NR1H3;PPARG;PTPN2,GO_Biological_Process_2023,LUAD_down_targets
Response To Nitric Oxide (GO:0071731),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,EGLN1;CDK2;CCR7;MTR;CCL19;TXN;FOXO1,GO_Biological_Process_2023,LUAD_down_targets
Telomere Maintenance In Response To DNA Damage (GO:0043247),0.553918222883918,0.3716731758587534,1.4898582939705474,1.4745728997001593,7/11,DCLRE1B;INSL6;APEX1;TERF2IP;TFIP11;TRAPPC13;TERF2,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Hydrolase Activity (GO:0051346),0.5571825870270051,0.373966749314346,1.1494478983019394,1.130583608940121,27/47,CSTB;FICD;LRRK2;CAMK2A;ARL2;CST3;KLRK1;MAPK7;SH3BP4;TMED2;EPPIN;GNAT1;HRAS;CTSB;ARFGEF1;EGLN1;RCC2;RDX;DAB2IP;RRP1B;SLC39A14;TERF2;GCHFR;RASA4;WNK1;CPEB2;PLIN5,GO_Biological_Process_2023,LUAD_down_targets
tRNA Modification (GO:0006400),0.5592056238610111,0.3754281550337726,1.115728314553479,1.093065816813642,38/67,TRUB1;METTL2B;PUS10;MOCS3;AARS2;OSGEPL1;URM1;TRMO;THUMPD3;THUMPD1;MTO1;DTWD2;DTWD1;TRMT112;TYW1;WDR6;METTL6;METTL8;PUS3;SSB;METTL1;NSUN2;TYW3;TPRKB;CDKAL1;TRMT1;PUS7;FTSJ1;GTPBP3;DUS2;GON7;QTRT1;QTRT2;YRDC;TRMT13;DUS1L;DUS3L;TRMT61A,GO_Biological_Process_2023,LUAD_down_targets
Supramolecular Fiber Organization (GO:0097435),0.5594447070525984,0.3756923051251703,1.043681846488148,1.021748672145465,174/316,MAP10;APP;AVIL;COL12A1;STMN3;PLOD3;STMN4;CIB1;LOXL1;LOXL2;EFEMP2;STMN1;ZNF207;CYP1B1;PRSS8;B2M;NCKAP5;KRT6B;AGFG1;KRT6A;SERF1A;COL27A1;TPM4;KRT3;TPM3;ACTN1;TMOD3;TPM2;SERPINF2;TMOD2;TPM1;KRT7;P3H4;KRT5;WDR73;KRT75;ERMN;CD2AP;CLIP2;CLIP1;BIN3;KATNAL1;LOX;ELMO1;TAGLN2;TUBGCP2;FLII;DPT;SLAIN2;LTBP2;SLAIN1;CORO1A;CORO1B;FBLN5;ARHGAP12;CAMSAP2;CNN3;CORO1C;KRT33B;CNN2;MYO6;SERPINH1;MYH11;MAP4;TPPP;ZBED3;CARMIL1;CRTAP;TGFB2;FUS;SIAH2;SIAH1;MYO5A;TBCB;HOOK3;KLHL24;COL1A1;CCDC88A;COL1A2;BMP1;KIF18B;COL5A1;HOOK1;MYO5B;CCDC88C;MYO5C;COL5A2;CORO6;FAT1;MDM2;NF1;TUBGCP5;PIN1;TUBGCP6;TUBGCP3;COL18A1;HIP1;HSP90AB1;SH3KBP1;COL14A1;KIF14;PPP1R9A;LMOD3;RND1;ADAMTS2;CD36;RAC1;ATP7A;COLGALT1;CGNL1;DSP;RHOG;SHROOM2;KIF24;SHROOM3;EMP2;KRT32;RHOF;CKAP5;RHOA;SHROOM4;TGFBR1;TRDN;BACE1;GREM1;KIF2A;PXDN;KIF2C;EVL;MAPT;ALDOA;B4GALT7;INA;DBN1;DDR2;PRKN;KRT80;FURIN;THSD4;CST3;CDC42;DNAJB6;FYN;VHL;WHAMM;BID;HNRNPA1;SNCA;DYNC1H1;MARCKSL1;USP9X;MBD1;NCKAP5L;CRIPT;HIP1R;MYO19;FKBP1A;MYO1D;MYO1E;COL3A1;TPPP3;MARCKS;MYO1B;MYO1C;MYO1A;CENPJ;KRT15;BAX;TLL1;VIM;TARDBP;MYO1H;BCAR1;MYO1F,GO_Biological_Process_2023,LUAD_down_targets
Amino Acid Catabolic Process (GO:0009063),0.5611264838330647,0.3774453988139789,1.1707011686143574,1.140648519966477,22/38,MCCC2;ECHS1;MTRR;CARNMT1;BCKDHB;GOT2;ETFA;HOGA1;KMO;ALDH4A1;BCKDK;ALDH6A1;HAL;ALDH5A1;AMDHD1;CBS;KYNU;IVD;DBT;BLMH;SLC25A44;DLD,GO_Biological_Process_2023,LUAD_down_targets
Cellular Response To Type I Interferon (GO:0071357),0.5611264838330647,0.3774453988139789,1.1707011686143574,1.140648519966477,22/38,HDAC4;IFITM3;IFNAR2;IFITM1;SP100;IFNB1;STAT1;STAT2;IFIT1;TANK;MAVS;TBK1;IRAK1;IFI27;OAS2;TRAF3;IFNE;IFNK;IKBKE;MYD88;JAK1;IFNAR1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Cation Channel Activity (GO:2001259),0.5611264838330647,0.3774453988139789,1.1707011686143574,1.140648519966477,22/38,EDN1;GSTM2;GSTO1;LRRC38;HTT;AKAP6;AKAP5;ANK3;LRRC55;CTSS;TRDN;PPP3CA;JPH2;PPP3CB;PPP3R1;TMSB4X;APEX1;STAC2;CALM3;CASQ1;CALM1;CALM2,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Intracellular Transport (GO:0032386),0.5611264838330647,0.3774453988139789,1.1707011686143574,1.140648519966477,22/38,MYBPC3;NUP214;DYNC1H1;PTPN1;SPAG5;LRRK2;WWC1;MX2;YIPF5;OCRL;RAB11B;SCFD1;LAMP1;SH3TC2;REEP5;TTC21B;APEX1;GAS1;LCP1;CRYAA;ATP9A;NDEL1,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Neurotransmitter Secretion (GO:0046928),0.5611264838330647,0.3774453988139789,1.1707011686143574,1.140648519966477,22/38,VPS18;MEF2C;MCTP1;SNAPIN;FMR1;LRRK2;CAMK2A;MYOF;CASK;SLC30A1;CPLX2;RIMS2;STX1B;RIMS4;PNKD;PREPL;RIMS3;SYT11;GPER1;KCNMB4;SLC38A2;RAB5A,GO_Biological_Process_2023,LUAD_down_targets
Response To cAMP (GO:0051591),0.5611264838330647,0.3774453988139789,1.1707011686143574,1.140648519966477,22/38,HCN4;KCNE1;DMTN;IGFBP5;STAT1;PDE2A;AKAP6;AHR;SLC5A5;ZFP36L1;RAP1B;CRHBP;RAP1A;WT1;KCNQ1;NDUFS4;RAPGEF1;RAPGEF2;EZR;SLC26A3;CFTR;HCN2,GO_Biological_Process_2023,LUAD_down_targets
Alpha-Amino Acid Catabolic Process (GO:1901606),0.5625339146637339,0.3799497380324014,1.2061431970581873,1.167204435962736,17/29,MCCC2;MTRR;HIBADH;TAT;GOT2;FANCA;HOGA1;KMO;HSD17B10;ACAT1;ALDH4A1;ALDH6A1;CBS;KYNU;IVD;BLMH;HMGCLL1,GO_Biological_Process_2023,LUAD_down_targets
Morphogenesis Of An Epithelium (GO:0002009),0.5625339146637339,0.3799497380324014,1.2061431970581873,1.167204435962736,17/29,WNT10A;KDM2B;AIRE;TRAF3IP1;PRKX;LIN7C;TBX18;ACTG1;ARHGAP12;AHI1;DAG1;TIMELESS;NPHP3;SOX9;FGFR2;VCL;KRT6A,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),0.5625339146637339,0.3799497380324014,1.2061431970581873,1.167204435962736,17/29,CX3CR1;KDM1A;NCAN;FZD9;NAP1L1;LRP2;PROX1;HAPLN1;VEGFA;DLL4;BCAN;VCAN;MDK;CTNNB1;DISC1;DRD2;NES,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Neuron Migration (GO:2001222),0.5625339146637339,0.3799497380324014,1.2061431970581873,1.167204435962736,17/29,CAMK2B;SEMA6A;NEXMIF;CAMK2A;DAB2IP;IGSF10;SHTN1;NIPBL;ZNF609;COL3A1;RELN;MDK;PLAA;PLXNB2;RAPGEF2;NSMF;KIF20B,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),0.5625339146637339,0.3799497380324014,1.2061431970581873,1.167204435962736,17/29,S100G;CABP4;FMR1;CACNA1A;AKAP5;SRI;CACNB1;PPP3CA;CACNB2;PPP3CB;PPP3R1;CACNB3;NOS1AP;STAC2;PDE4B;DMD;GNB5,GO_Biological_Process_2023,LUAD_down_targets
Response To Alcohol (GO:0097305),0.5625339146637339,0.3799497380324014,1.2061431970581873,1.167204435962736,17/29,CHRNB2;SMAD2;TGFB1;GOT2;HSD3B1;GRIN2B;TGFBR1;SOD1;TGFBR2;TGFBR3;GRIN2A;TH;CCL3;SLIT1;CCR7;CCL19;CCR5,GO_Biological_Process_2023,LUAD_down_targets
T Cell Mediated Immunity (GO:0002456),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,CR2;JAG1;CADM1;CD70;CD8A;BTN3A3;EMP2;BTN3A2;HLA-A;CD46;GNL1;MICA,GO_Biological_Process_2023,LUAD_down_targets
Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,GABRA2;GABRB3;SLC12A2;GABBR2;GABRB2;GABRB1;GABRA4;GABRA3;GPR156;GABRG2;GABRG1;GNAI2,GO_Biological_Process_2023,LUAD_down_targets
Late Endosome To Vacuole Transport (GO:0045324),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,LEPROT;TMEM50A;TMEM50B;VPS4B;VTA1;CHMP1B;LEPROTL1;VPS4A;CHMP2B;PIK3R4;CHMP2A;CHMP3,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Reproductive Process (GO:2000242),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,GJA1;WEE2;DUSP1;ARHGDIB;IGF1;CALR;EPPIN;TIMP1;AMH;ZP3;SPAM1;NKX3-1,GO_Biological_Process_2023,LUAD_down_targets
Phosphatidylglycerol Metabolic Process (GO:0046471),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,PLA2G4F;SLC27A1;LPGAT1;PLA2G4D;GPAM;PNPLA8;LPCAT1;MBOAT2;PLA2G4A;SERAC1;CRLS1;CDS2,GO_Biological_Process_2023,LUAD_down_targets
Phosphatidylserine Metabolic Process (GO:0006658),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,OSBPL8;PTDSS2;SLC27A1;PLSCR1;PTDSS1;ABHD16A;LPCAT3;MBOAT1;MBOAT2;SERINC1;SERINC5;OSBPL10,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Embryonic Development (GO:0040019),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,TENM4;WNT3A;CFL1;RACK1;OTX2;OXSR1;NR2C2;PLCB1;WNT1;FOXA2;WNT4;ZBED3,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Spindle Organization (GO:0090224),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,SENP6;DYNC1H1;PARP3;STIL;CENPJ;CLTC;NUP62;SASS6;TACC3;RNF4;RAE1;GNAI1,GO_Biological_Process_2023,LUAD_down_targets
Sulfur Compound Catabolic Process (GO:0044273),0.5625339146637339,0.3799552895264865,1.2770570793180134,1.2358102968515488,12/20,NUDT7;NUDT8;SUCLA2;GLB1;GPC1;NUDT19;SUCLG2;FITM2;SUCLG1;HPSE;GNS;SGSH,GO_Biological_Process_2023,LUAD_down_targets
Glycosaminoglycan Biosynthetic Process (GO:0006024),0.5629069443180961,0.3803115275894954,1.1239179277690097,1.086564012684009,33/58,HS3ST3A1;HEXA;XYLT2;XYLT1;CHST11;CHSY1;CHST12;DSEL;DSE;CHST15;GCNT2;HAS2;ST3GAL6;ST3GAL2;CSGALNACT1;HS3ST3B1;CHST9;CHST6;SLC10A7;CHPF2;GLCE;HS3ST1;EXT1;UGDH;EXT2;B3GNT7;B4GAT1;IL1B;UST;B3GNT2;CHST1;PXYLP1;B4GALT7,GO_Biological_Process_2023,LUAD_down_targets
Interferon-Mediated Signaling Pathway (GO:0140888),0.569937774730533,0.3852728677272536,1.1352388022766642,1.082794684361731,28/49,IFITM3;HDAC4;IFITM1;SP100;TANK;TBK1;IRAK1;JAK2;IKBKE;JAK1;IFNAR2;IFNGR1;IFNB1;IL10RB;STAT1;IFNGR2;STAT2;IFNLR1;MAVS;IFI27;IFNG;OAS2;TRAF3;IFNE;IRF1;IFNK;MYD88;IFNAR1,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),0.569937774730533,0.3852728677272536,1.1352388022766642,1.082794684361731,28/49,CD274;C5AR2;GSTP1;TNFAIP3;PTPN22;NLRC3;VSIR;FXR1;ZC3H12A;TRIM27;HAVCR2;SLAMF1;IL10;ARG2;CIDEA;NR1H4;IRAK3;LILRB1;DICER1;IGF1;LILRB4;IL4;ELF4;SYT11;RARA;PTPN6;TLR4;LTF,GO_Biological_Process_2023,LUAD_down_targets
Protein Localization To Cilium (GO:0061512),0.5770873944568236,0.3902128547179336,1.151901220556862,1.084011511671977,23/40,INVS;TUB;TTC26;BBS1;WDR19;TULP3;SNX10;CSNK1D;TULP1;WDR35;EHD1;RABEP1;TCTN2;TTC21B;TCTN1;TMEM107;RAB29;BBS9;ZNF423;CC2D2A;BBS4;RAB8A;FSIP2,GO_Biological_Process_2023,LUAD_down_targets
Synapse Assembly (GO:0007416),0.5818651888080368,0.3935512790548615,1.0986442262739595,1.0245339762664252,40/71,GABRB3;GABRB2;NLGN1;NLGN2;PLXND1;NRXN1;LRRC4;PTEN;ZDHHC2;CDH2;CDH1;SPOCK2;DVL1;RAB29;NRCAM;DRD1;DRD2;GABRA2;FARP1;DBNL;NLGN4X;FZD5;BDNF;RYK;WNT3A;WNT5A;LGI2;WNT7A;PCDHB11;GABRG2;PTPRD;SDK1;CDK5;PCDHB2;PCDHB16;PCDHB6;PLXNB2;SHANK3;SHANK2;SDK2,GO_Biological_Process_2023,LUAD_down_targets
acyl-CoA Metabolic Process (GO:0006637),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,ACOT9;ACOT8;ACOT7;HMGCS1;ACOT12;ACSL6;ACSM2A;DLST;GLYAT;BAAT;ACACB;ACSM2B;SUCLA2;GPAT4;ACOT2;OGDH;SUCLG2;ACOT4,GO_Biological_Process_2023,LUAD_down_targets
Modulation Of Excitatory Postsynaptic Potential (GO:0098815),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,MTMR2;NLGN1;NLGN2;NLGN4X;LRRK2;NRXN1;PTEN;WNT7A;PRKCZ;GRIN2B;GRIN2D;RIMS2;SLC8A3;STX1B;GRIN2A;RELN;DLG4;SHANK3,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Developmental Growth (GO:0048640),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,CDKN1A;CDKN1B;DCC;GDF15;WWC1;PTCH1;WWC2;PTEN;RNF6;NKD1;RTN4;SLC6A4;DUSP10;WWC3;ULK2;ULK1;KIAA0319;FGFR3,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Leukocyte Migration (GO:0002687),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,EDN2;CSF1;MIA3;PTN;THY1;TNF;LYVE1;FUT4;ICAM1;VEGFA;IL4;LGALS3;IL6;MDK;F2RL1;NCKAP1L;ZP3;IL6R,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,SERPINE1;MOSPD2;ANO6;HMGB1;TNF;IL4;LGALS3;CXCL10;CXCL12;C1QBP;CCL5;CCR7;IL12A;CCR6;CALR;CD47;JAM2;CCR2,GO_Biological_Process_2023,LUAD_down_targets
Receptor Signaling Pathway Via STAT (GO:0097696),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,IFNAR2;STAT5A;STAT5B;IFNB1;STAT1;STAT2;CTR9;STAT3;PKD1;PIAS1;MYO1C;IFNG;STAMBP;JAK2;SOCS6;CCR2;JAK1;IFNAR1,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Dendrite Morphogenesis (GO:0048814),0.5827146445713148,0.3948814690333215,1.178835812805774,1.0953384448687835,18/31,CHRNB2;GSK3B;FBXW8;SEMA4D;SDC2;NEDD4L;PTPRD;RAP2A;CUX1;DPYSL5;CAPRIN1;HECW2;NEDD4;CAPRIN2;RAPGEF2;NSMF;OBSL1;YWHAH,GO_Biological_Process_2023,LUAD_down_targets
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),0.5836732084246867,0.3985706968463758,1.2297387740812815,1.1312002845969371,13/22,LYN;VAV3;YES1;SYK;SRC;PRKCE;LIMK1;PRKCD;PTK2;VAV2;PAK1;PLPP4;FYN,GO_Biological_Process_2023,LUAD_down_targets
Cytoskeleton-Dependent Intracellular Transport (GO:0030705),0.5836732084246867,0.3985706968463758,1.2297387740812815,1.1312002845969371,13/22,MYO10;HOOK3;CCDC88A;TUBA1C;TUBA1B;TUBA1A;TUBB2A;HOOK1;CCDC88C;KIF13A;KIF1C;KIF1B;KIF1A,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),0.5836732084246867,0.3985706968463758,1.2297387740812815,1.1312002845969371,13/22,PTPN1;PRKCB;ITGB3;PDCD6;DAB2IP;HIF1A;EPN2;HHEX;IL1B;NEDD4;GRB10;PRKD2;ITGA5,GO_Biological_Process_2023,LUAD_down_targets
ATP Transport (GO:0015867),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,SLC25A17;CD47;SLC25A42;SLC25A23;SLC25A5;SLC25A4;SLC25A25;SLC25A24,GO_Biological_Process_2023,LUAD_down_targets
Acute-Phase Response (GO:0006953),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,SIGIRR;CEBPB;IL6;PLSCR1;IL6R;INS;APOL2;MBL2,GO_Biological_Process_2023,LUAD_down_targets
Cellular Response To Interleukin-4 (GO:0071353),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,STAT5A;IL4;XBP1;IL4R;LEF1;TCF7;GATA3;JAK1,GO_Biological_Process_2023,LUAD_down_targets
Chondroitin Sulfate Biosynthetic Process (GO:0030206),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,CSGALNACT1;CHST9;UGDH;CHST11;CHSY1;CHPF2;CHST12;CHST15,GO_Biological_Process_2023,LUAD_down_targets
Cranial Nerve Development (GO:0021545),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,CHRNB2;TFAP2A;SALL1;ERBB3;CHD7;TMEM126A;ISL1;NEUROG1,GO_Biological_Process_2023,LUAD_down_targets
Embryonic Hemopoiesis (GO:0035162),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,KITLG;KMT2A;TAL1;KIT;KDR;THOC5;SH2B3;TGFBR2,GO_Biological_Process_2023,LUAD_down_targets
Endothelial Cell Differentiation (GO:0045446),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,ACVRL1;KDM6B;BMPR2;JAG1;KDR;EDF1;PROX1;FSTL1,GO_Biological_Process_2023,LUAD_down_targets
Ether Lipid Metabolic Process (GO:0046485),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,GNPAT;PEX7;TMEM86B;NCEH1;DHRS7B;AGPS;FAR1;PAFAH1B1,GO_Biological_Process_2023,LUAD_down_targets
Intracellular Potassium Ion Homeostasis (GO:0030007),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,SLC12A2;FXYD2;KCNMA1;ATP1A3;ATP1A2;ATP1B3;ATP1A1;KCNJ2,GO_Biological_Process_2023,LUAD_down_targets
Mature B Cell Differentiation Involved In Immune Response (GO:0002313),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,NOTCH2;DOCK10;LFNG;DOCK11;IL6;POU2AF1;PHF14;DLL1,GO_Biological_Process_2023,LUAD_down_targets
Membrane Depolarization (GO:0051899),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,CHRNB2;KCNH2;P2RX7;CAV1;SCN3B;SCN1B;CNGB1;YWHAH,GO_Biological_Process_2023,LUAD_down_targets
"Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)",0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,KDM1A;DYRK1A;MDM2;SNAI1;TWIST1;SNAI2;SIRT1;CD44,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of T Cell Differentiation (GO:0045581),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,IFNB1;MDK;IRF1;IHH;ZC3H8;CTLA4;LILRB4;GLI3,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Interleukin-12 Production (GO:0032695),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,IL10;IRAK3;LILRB1;CCR7;TIGIT;THBS1;CMKLR1;SLAMF1,GO_Biological_Process_2023,LUAD_down_targets
Negative Regulation Of Translational Initiation (GO:0045947),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,PAIP2B;LARP1;FMR1;TPR;EIF4EBP1;EIF4EBP2;EIF3E;PAIP2,GO_Biological_Process_2023,LUAD_down_targets
Nucleotide-Sugar Metabolic Process (GO:0009225),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,CSGALNACT1;FUT8;SLC35A3;UGP2;GMDS;ENTPD5;GFPT2;GFPT1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,NLRP10;CLEC7A;IL23A;IL23R;IL12B;JAK2;NFKBID;MALT1,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Cyclase Activity (GO:0031281),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,MAPK8;STIM1;NOS3;NF1;ORAI1;CACNA1C;MAPK14;MAPK3,GO_Biological_Process_2023,LUAD_down_targets
Positive Regulation Of Heterochromatin Formation (GO:0031453),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,SETDB1;TRIM28;SIN3A;ATF7IP2;CDK2;TPR;PPHLN1;MPHOSPH8,GO_Biological_Process_2023,LUAD_down_targets
Potassium Ion Export Across Plasma Membrane (GO:0097623),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,KCNH2;KCNK5;KCNE1;KCNE3;KCNT2;KCND3;KCNE4;KCNQ1,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of T-helper 17 Type Immune Response (GO:2000316),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,NLRP10;CLEC7A;IL23A;IL23R;IL12B;JAK2;JUNB;SMAD7,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Cell Projection Organization (GO:0031344),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,MACF1;MOV10;SEMA4D;SPRY2;TREM2;MYO9A;ERMN;MFSD2A,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Leukocyte Migration (GO:0002685),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,ANXA1;CD81;HMOX1;MIA3;NCKAP1L;HOXA7;ZP3;VEGFA,GO_Biological_Process_2023,LUAD_down_targets
Regulation Of Trophoblast Cell Migration (GO:1901163),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,GJA1;SMURF2;C1QBP;AGO2;ARHGDIB;CALR;TIMP1;VEGFA,GO_Biological_Process_2023,LUAD_down_targets
Response To UV-A (GO:0070141),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,MME;CCND1;MMP2;TIMP1;MMP9;OPN5;EGFR;PPID,GO_Biological_Process_2023,LUAD_down_targets
Substrate-Dependent Cell Migration (GO:0006929),0.5836732084246867,0.3986667505486884,1.3621341237495368,1.2526586179090926,8/13,SDCBP;SHTN1;OPHN1;ITGA2;ITGA11;VEGFC;NTN1;CD2AP,GO_Biological_Process_2023,LUAD_down_targets
