Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Membrane Fusion (GO:0061025),0.3059031557455843,0.0744412824464889,1.9848451690556956,5.156120858325625,9/28,UBXN2B;VAPA;UBXN2A;SNAP23;VPS33B;SNAP29;NAPG;VTI1B;VAMP3,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158),0.3059031557455843,0.0744412824464889,1.9848451690556956,5.156120858325625,9/28,SCAMP5;RPH3AL;REST;STXBP3;KCNB1;STXBP1;SYT15;SYT7;CBARP,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Lipid Biosynthetic Process (GO:0046890),0.3059031557455843,0.0744412824464889,1.9848451690556956,5.156120858325625,9/28,C3;CREB1;MID1IP1;SIRT4;ZBTB20;CREBL2;FITM2;HSD17B13;MTOR,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Protein Transport (GO:0051223),0.3059031557455843,0.0744412824464889,1.9848451690556956,5.156120858325625,9/28,DNAJA1;HSPA8;NDFIP1;SH3TC2;SNX12;P3H1;GAPVD1;PPM1F;NDEL1,GO_Biological_Process_2023,LUAD_up_targets
Vesicle Coating (GO:0006901),0.3059031557455843,0.0744412824464889,1.9848451690556956,5.156120858325625,9/28,TRAPPC2;PPP6C;TMED10;TRAPPC1;CUL3;TRAPPC2B;KLHL12;AP3S1;TRAPPC13,GO_Biological_Process_2023,LUAD_up_targets
Multivesicular Body Sorting Pathway (GO:0071985),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,RUBCN;LAPTM4B;CHMP1B;VPS4A;CHMP2A;CHMP3;SYTL4;CHMP7,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of BMP Signaling Pathway (GO:0030513),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,SMAD2;SCUBE3;SMAD4;NOTCH1;TBX20;SOX11;RBPJ;ENG,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,RAD51B;DYRK3;NPM1;CCND1;CDK4;RCC2;CDK1;CDC25A,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,FLCN;SMAD4;DAB2;ZEB2;HSP90AB1;SNW1;EP300;THBS1,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Lipid Metabolic Process (GO:0045834),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,CREB1;SIRT4;ZBTB20;AKT1;CREBL2;HSD17B13;F2;MTOR,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,FLCN;SMAD4;DAB2;ZEB2;HSP90AB1;SNW1;EP300;THBS1,GO_Biological_Process_2023,LUAD_up_targets
Protein Kinase B Signaling (GO:0043491),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,TGFB1;CCL5;PTEN;KDR;TYRO3;AKT1;THEM4;EPHA2,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Microtubule Depolymerization (GO:0031114),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,MAP1S;ATXN7;MID1IP1;TAOK1;CKAP2;ARHGEF2;CLASP1;CAMSAP2,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Muscle Cell Differentiation (GO:0051147),0.3059031557455843,0.0747009894747089,2.094959729799948,5.434874294845107,8/24,PTBP1;SRF;MYOD1;TCF23;IGF2;LAMB1;LAMC1;MAPK14,GO_Biological_Process_2023,LUAD_up_targets
Erythrocyte Differentiation (GO:0030218),0.3059031557455843,0.0756009662839109,1.676606817590424,4.3294786719407945,14/49,HSPA9;DYRK3;SLC1A5;VEGFA;TGFBR3;RPS19;RACGAP1;CASP3;MYB;FLVCR1;JAK2;SLC25A5;SH2B3;PTPN2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Kinase Activity (GO:0033673),0.3059031557455843,0.0756648946594543,1.583715277777778,4.0882675013510426,17/62,CDKN1B;PDPK1;THY1;PPM1F;TARBP2;LRP6;PRDX3;SPRED1;GNAQ;AKT1S1;DVL1;SMCR8;TRIB3;TRIM27;TRIB1;TRIB2;PAK2,GO_Biological_Process_2023,LUAD_up_targets
Defense Response To Symbiont (GO:0140546),0.3059031557455843,0.0756673122030826,1.348553108759861,3.481167157400756,36/148,CD40;RNASEL;NLRC5;IFIT1;SAMHD1;IFI44L;RELA;IFIH1;TBK1;G3BP1;CASP1;PMAIP1;FADD;MICA;IFNAR2;RAB2B;APOBEC3F;TRIM41;CARD8;MX2;STAT2;EIF2AK2;IFNLR1;AICDA;AGBL5;MAVS;PLSCR1;SLFN11;ZNFX1;DDIT4;BCL2;F2RL1;NCBP3;TRIM31;ZCCHC3;TRIM56,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Macromolecule Metabolic Process (GO:0060255),0.3059031557455843,0.0760692947763283,1.3304117849978918,3.4272878760688275,39/162,APP;MTMR3;ROCK2;ATXN7L3B;YBX1;MTMR4;BMI1;ASCL1;TOB2;HIF1A;AFF4;TSKU;AFF1;AFF2;SOX2;NPAT;SHH;HNRNPDL;CDH1;KHSRP;MYC;PCBP2;ADNP2;VPS35;IGF2BP2;VHL;KDM6B;PROX1;COQ7;TAPBP;HINFP;CDK6;CDK4;CDK2;C1D;MDM2;PIN1;TARDBP;NFKBID,GO_Biological_Process_2023,LUAD_up_targets
ESCRT III Complex Disassembly (GO:1904903),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,CHMP1B;VPS4A;CHMP2A;CHMP7,GO_Biological_Process_2023,LUAD_up_targets
ESCRT Complex Disassembly (GO:1904896),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,CHMP1B;VPS4A;CHMP2A;CHMP7,GO_Biological_Process_2023,LUAD_up_targets
Actin-Mediated Cell Contraction (GO:0070252),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,GSN;CCDC88C;PDPN;EMP2,GO_Biological_Process_2023,LUAD_up_targets
Adherens Junction Assembly (GO:0034333),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,ZNF703;PAK2;VCL;SMAD7,GO_Biological_Process_2023,LUAD_up_targets
Adrenal Gland Development (GO:0030325),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,SALL1;MDK;WT1;WNT4,GO_Biological_Process_2023,LUAD_up_targets
Amino Sugar Metabolic Process (GO:0006040),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,FN3K;GFPT1;ST3GAL1;GNE,GO_Biological_Process_2023,LUAD_up_targets
Autophagy Of Peroxisome (GO:0030242),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,ATM;PEX2;USP30;SQSTM1,GO_Biological_Process_2023,LUAD_up_targets
Dicarboxylic Acid Biosynthetic Process (GO:0043650),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,GOT1;MTHFD1;MTHFD1L;HAAO,GO_Biological_Process_2023,LUAD_up_targets
Histone Ubiquitination (GO:0016574),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,RNF20;UBE2B;UBE2N;WAC,GO_Biological_Process_2023,LUAD_up_targets
Insulin Metabolic Process (GO:1901142),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,ERN1;SLC30A5;YIPF5;P4HB,GO_Biological_Process_2023,LUAD_up_targets
Iron Ion Transmembrane Transport (GO:0034755),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,SLC25A37;ABCB7;SLC11A2;SLC39A14,GO_Biological_Process_2023,LUAD_up_targets
Lung Epithelium Development (GO:0060428),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,ERRFI1;WNT7B;RCAN3;PKD1,GO_Biological_Process_2023,LUAD_up_targets
Mitochondrial RNA Processing (GO:0000963),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,SUPV3L1;PNPT1;TRMT10C;TBRG4,GO_Biological_Process_2023,LUAD_up_targets
Mitral Valve Morphogenesis (GO:0003183),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,EFNA1;NOTCH1;AXIN2;SOX4,GO_Biological_Process_2023,LUAD_up_targets
Multivesicular Body-Lysosome Fusion (GO:0061763),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,CHMP1B;CHMP2A;CHMP3;CHMP7,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Establishment Of Protein Localization (GO:1904950),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,DNAJA1;NDFIP1;SNX12;PPM1F,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Necroptotic Process (GO:0060546),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,CASP8;FZD9;PELI1;ARHGEF2,GO_Biological_Process_2023,LUAD_up_targets
Neuron Remodeling (GO:0016322),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,C3;APP;ANKS1A;SCARF1,GO_Biological_Process_2023,LUAD_up_targets
Peptidyl-Cysteine Modification (GO:0018198),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,PRDX3;HHAT;TMX3;S100A9,GO_Biological_Process_2023,LUAD_up_targets
Peptidyl-Serine Dephosphorylation (GO:0070262),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,PPP2CA;PPP1R15B;PPTC7;PPM1F,GO_Biological_Process_2023,LUAD_up_targets
Phosphatidylethanolamine Biosynthetic Process (GO:0006646),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,PCYT2;ETNK2;ETNK1;SELENOI,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Hippo Signaling (GO:0035332),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,TIAL1;DLG5;SOX11;CORO7,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Keratinocyte Migration (GO:0051549),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,IQSEC1;MMP9;MTOR;ARF6,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of mRNA 3'-End Processing (GO:0031442),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,NUDT21;NCBP2;PEX2;CPEB3,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,TIAL1;ZFP36;LIMD1;PUM2,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Myoblast Fusion (GO:1901741),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,EHD1;IL4;MYOD1;MAPK14,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Animal Organ Morphogenesis (GO:2000027),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,PKHD1;SHH;WT1;BTBD7,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,EFNB2;TGFB1;FZD7;FRS2,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Ceramide Biosynthetic Process (GO:2000303),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,SAMD8;ORMDL2;PRKCD;ORMDL1,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Tau-Protein Kinase Activity (GO:1902947),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,HSP90AA1;HSP90AB1;IFNG;CLU,GO_Biological_Process_2023,LUAD_up_targets
Response To Histamine (GO:0034776),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,DIAPH1;GABRB2;GABRB1;GABRG2,GO_Biological_Process_2023,LUAD_up_targets
Response To Laminar Fluid Shear Stress (GO:0034616),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,MAPK7;KLF2;SREBF2;SMAD7,GO_Biological_Process_2023,LUAD_up_targets
Smooth Muscle Tissue Development (GO:0048745),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,SHH;PROX1;ENG;MYLK,GO_Biological_Process_2023,LUAD_up_targets
Toxin Transport (GO:1901998),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,RAB40B;SLC29A4;ANTXR2;ANTXR1,GO_Biological_Process_2023,LUAD_up_targets
Vesicle Fusion With Vacuole (GO:0051469),0.3059031557455843,0.0764454774861636,3.3507396833636127,8.615346498469986,4/9,CHMP1B;CHMP2A;CHMP3;CHMP7,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Organelle Assembly (GO:1902115),0.3140654860958713,0.0785474917663475,1.4923914388222197,3.7967211955957674,21/80,USP6NL;TBC1D19;NPM1;MTMR3;RABGAP1;TBC1D9B;GSN;RAB1B;RDX;TBC1D8;MSN;DYNC2LI1;TBC1D1;CYLD;ARHGEF9;TBC1D20;CENPJ;TBC1D24;TBC1D14;WDPCP;NF2,GO_Biological_Process_2023,LUAD_up_targets
I-kappaB kinase/NF-kappaB Signaling (GO:0007249),0.3141732546201162,0.0787612301019514,1.7026778746097817,4.327073866739576,13/45,ROCK2;DAB2IP;RELA;IKBKB;IRAK1BP1;TBK1;IRAK2;NKIRAS1;TRAF6;TIFA;BCL3;REL;MAP3K7,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Protein Modification Process (GO:0031399),0.3141732546201162,0.0787612301019514,1.7026778746097817,4.327073866739576,13/45,STAT2;ATG10;FN1;ATG14;ATG13;CORO1C;PPP2CA;FLCN;SPRED1;CCDC88C;RABL3;PIN1;ULK1,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Stem Cell Differentiation (GO:2000736),0.3141732546201162,0.0787612301019514,1.7026778746097817,4.327073866739576,13/45,MBD3;PDGFRA;NOTCH1;TCF15;EIF2AK2;CHD4;CHD3;GATAD2A;NUDT21;ITCH;MTA1;RBBP4;MTA3,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Cell Adhesion (GO:0030155),0.317381342929615,0.0796283749799628,1.3470779984541452,3.408625664834606,35/144,ACVRL1;CXCL8;ROCK2;CXCR4;PTPRJ;LAMC1;FUT2;FUT1;PIK3CG;PPP1CB;PKHD1;SPN;PPP2CA;ATXN3;FLCN;ERBB3;MDK;CCL5;ERBB2;ABL2;LPXN;PLXNA1;PTK2B;STX4;PLXNA4;PLXNA3;EPHA4;DUSP1;MINK1;LAMB1;VEGFA;EFNA1;ATM;P4HB;EPHA2,GO_Biological_Process_2023,LUAD_up_targets
Non-Membrane-Bounded Organelle Assembly (GO:0140694),0.3238702296022313,0.0813205669651262,1.357148350972188,3.405568789274784,33/135,DDX6;DAZAP2;DDX3X;FITM2;LIMD1;CENPA;LMOD3;EDC3;ATXN2;HAUS8;G3BP1;DHX37;G3BP2;RPS3;DLGAP5;NPM1;YTHDF1;YTHDF3;TMOD2;RC3H1;PRRC2C;HAUS3;HAUS5;LSM4;HAUS2;CENPF;CAPRIN1;CSDE1;MAPRE3;MAPRE1;LSM14A;GOLGA8A;CDS2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Cellular Catabolic Process (GO:0031330),0.3245927474440936,0.0815663106934424,1.5400056349708418,3.859776123719704,18/67,RUBCN;STAT3;FOXK2;APOC3;FOXK1;MTOR;RRAGC;LEPR;TIMP2;BCL2;TBC1D14;TAB3;TAB2;TRIM27;VHL;EIF4E;EIF4G2;MCL1,GO_Biological_Process_2023,LUAD_up_targets
DNA Duplex Unwinding (GO:0032508),0.3247621233021681,0.0818970442017321,1.7341643872472086,4.339386330328016,12/41,SUPV3L1;PURA;WRN;MRE11;RAD51;MCM8;ASCC1;MCM9;DDX11;GINS4;HMGA1;MCM2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of mRNA Catabolic Process (GO:1902373),0.3247621233021681,0.0818970442017321,1.7341643872472086,4.339386330328016,12/41,RBM38;LARP1;FUS;THRAP3;SLC11A1;CSDE1;IREB2;E2F1;YBX1;AXIN2;PABPC1;ELAVL1,GO_Biological_Process_2023,LUAD_up_targets
Visual System Development (GO:0150063),0.3247621233021681,0.0818970442017321,1.7341643872472086,4.339386330328016,12/41,C3;SOX2;RS1;FOXC1;PBX2P1;SMOC1;BLOC1S3;SIX3;RAB18;ZDHHC16;CHRDL1;FREM2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),0.3247621233021681,0.0819306743883591,1.3365356333073166,3.34385420754833,36/149,HDAC4;SPI1;PAXIP1;NLRC5;TNFAIP3;PKD1;RNF2;PKHD1;SUMO1;IRAK2;ADORA3;PIM1;E2F1;BTRC;CMKLR1;HAVCR2;TCF7L2;CARD8;FOXH1;FZD6;DAB2IP;ERBIN;IRAK3;PROX1;SMAD7;CYLD;HEYL;ITCH;TFDP1;BCL3;BHLHE40;HAND1;SIK1;TRIB1;CD200;ZNF431,GO_Biological_Process_2023,LUAD_up_targets
Skeletal System Development (GO:0001501),0.3247621233021681,0.0819306743883591,1.3365356333073166,3.34385420754833,36/149,COL13A1;HHIP;ANKRD11;SHOX2;HOXA13;PKD1;ETS2;RPS6KA3;ANKH;TRPS1;CREB3L2;SHOX;PLS3;UFD1;SOX9;WNT1;PITX1;CMKLR1;TRAPPC2;GDF11;SLC10A7;ZBTB16;RFLNB;P3H1;EN1;SULF2;COL1A1;EXT1;BMP2;COL1A2;EVC;TLL1;HOXD3;CD44;MATN3;SPAM1,GO_Biological_Process_2023,LUAD_up_targets
Cellular Response To Hormone Stimulus (GO:0032870),0.327173126590211,0.0828515871512373,1.4377101114382618,3.5809108693832865,24/94,NCOA2;HSPA8;URI1;NPFFR1;THRB;NCOA3;CAV1;NCOA4;RDX;STAT3;AKR1B1;ATP1A3;ATP1A2;AVPR1A;NR3C1;TFPI;GCK;UBE2L3;SLC5A5;WT1;RARA;SOX9;QRFPR;HSPA1B,GO_Biological_Process_2023,LUAD_up_targets
Endoplasmic Reticulum Organization (GO:0007029),0.327173126590211,0.0831733243193204,1.6121411124013936,4.009118631563957,15/54,RTN3;TRAM1;RETREG3;CAMLG;ATL3;SEC16A;ATL2;TOR1AIP2;TMEM170A;RTN4;RAB10;SEC61A1;VAPA;VAPB;RAB18,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Protein Catabolic Process (GO:0042177),0.327173126590211,0.0831733243193204,1.6121411124013936,4.009118631563957,15/54,CTSA;HSP90AB1;SF3B3;CYP51A1;SNX12;DAB2IP;IRAK3;FURIN;EGFR;CST3;OPHN1;TIMP2;PIN1;MDM4;PSMF1,GO_Biological_Process_2023,LUAD_up_targets
Peptidyl-Tyrosine Modification (GO:0018212),0.327173126590211,0.0831733243193204,1.6121411124013936,4.009118631563957,15/54,PDGFRB;EPHA4;PDGFRA;FLT1;INSR;DYRK1A;CLK4;EGFR;ERBB2;KDR;ABL2;PTK2B;JAK2;FGFR4;DDR2,GO_Biological_Process_2023,LUAD_up_targets
Double-Strand Break Repair (GO:0006302),0.327173126590211,0.0840492770494895,1.3111573225045847,3.246887084906485,40/168,VCP;MRE11;AP5Z1;MCM8;MCM9;HMGB2;RNF8;NUCKS1;CHD4;HMGB1;SAMHD1;ZFYVE26;WRN;MTA1;SLX4;RNF138;NSD2;SMARCAD1;TNKS1BP1;AP5S1;PIAS4;XRCC6;PARP1;PARP2;INTS3;ACTR5;NSMCE2;RPA1;HUS1;RAD51B;RNF168;MMS22L;SFPQ;RAD51;ERCC1;RFWD3;FSCN1;UBE2V2;UBE2N;ATM,GO_Biological_Process_2023,LUAD_up_targets
RNA Stabilization (GO:0043489),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,RBM38;LARP1;FUS;THRAP3;SLC11A1;IREB2;E2F1;PHAX;YBX1;PABPC1;ELAVL1,GO_Biological_Process_2023,LUAD_up_targets
Melanosome Organization (GO:0032438),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,BLOC1S4;RAB32;AP3M1;BACE2;BLOC1S6;BLOC1S3;KIF13A;SHROOM2;AP1S1;AP1S3;AP3S1,GO_Biological_Process_2023,LUAD_up_targets
Muscle Cell Differentiation (GO:0042692),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,CHRNB1;LBX2;ACTN2;MYOD1;SEMA4C;NINJ1;GATA6;RORA;ACTN4;BVES;HDGFL2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Endothelial Cell Migration (GO:0010596),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,DLL4;ANGPT4;NOTCH1;TGFB1;DAB2IP;HMGB1;NR2F2;SYNJ2BP;FGF2;THBS1;ADAMTS9,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,CDKN1A;BMP2;CDKN1B;IFNG;PTEN;PDCD4;TNFAIP3;HMOX1;SOD2;TRIB1;APLN,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,PRKN;CYLD;PER1;SH3RF2;ITCH;DUSP10;DUSP3;DUSP1;MYC;F2RL1;FOXO1,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,IL4;NOTCH1;CCL5;CENPJ;F2R;EP300;PTK2B;JAK2;F2;CRLF3;PRLR,GO_Biological_Process_2023,LUAD_up_targets
Regulation Of Ossification (GO:0030278),0.327173126590211,0.0849361592300056,1.7729409176367057,4.371815886998151,11/37,BMP2;NOTCH1;ANKH;CHSY1;MDK;ZBTB16;SOX11;SGMS2;SOX9;RBPJ;DDR2,GO_Biological_Process_2023,LUAD_up_targets
Phosphatidylinositol Metabolic Process (GO:0046488),0.327173126590211,0.085770944845999,1.5491904438405797,3.8049278697779223,17/63,PDGFRB;PI4K2B;VAC14;MTMR3;MTMR14;PTEN;OCRL;PIGW;MTMR4;FGF2;MTMR6;INPP4A;FIG4;SYNJ1;PITPNM3;PLCG1;PI4K2A,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Catabolic Process (GO:0009895),0.327173126590211,0.0871080540020416,1.5028955725761255,3.6679758480249145,19/72,HDAC4;PRKAA1;SF3B3;CSNK2A1;HFE;CYP51A1;SGTA;SNX12;DAB2IP;APOC3;IRAK3;CBFA2T3;EGFR;CST3;FLCN;PDCL3;TRIM39;PIN1;MDM4,GO_Biological_Process_2023,LUAD_up_targets
Plasma Membrane Organization (GO:0007009),0.327173126590211,0.0871080540020416,1.5028955725761255,3.6679758480249145,19/72,COLEC12;TRIM72;VPS4A;OSBPL2;CXCR4;SNX33;FNBP1L;SYTL4;SYT7;UGCG;PLSCR1;CHMP1B;PLSCR4;CHMP2A;CHMP3;MYH9;STX4;WHAMM;CHMP7,GO_Biological_Process_2023,LUAD_up_targets
Protein Targeting To Membrane (GO:0006612),0.327173126590211,0.0871080540020416,1.5028955725761255,3.6679758480249145,19/72,UBL4A;SRP19;TRAM1;ICMT;ARL6IP1;SSR2;RAB3IP;SGTA;ZDHHC21;VPS37B;ZDHHC22;SEC61A1;ZDHHC18;ZDHHC9;NACA;SRPRA;SSR1;GOLGA7;SEC63,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Cell Projection Organization (GO:0031345),0.327173126590211,0.0871386384154995,1.629933211900425,3.977452480391686,14/50,EPHA4;MYLIP;KANK1;PRAG1;PTEN;GRIN2B;TSKU;EFNB2;DPYSL5;SPRY3;RAPGEF2;PTPN9;YWHAH;ITM2C,GO_Biological_Process_2023,LUAD_up_targets
ERBB2 Signaling Pathway (GO:0038128),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,EGF;ERBB2;TGFA;PTK6;EGFR,GO_Biological_Process_2023,LUAD_up_targets
GTP Metabolic Process (GO:0046039),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,EFNA1;RAB23;ENTPD7;GNAI3;RAN,GO_Biological_Process_2023,LUAD_up_targets
Atrial Septum Development (GO:0003283),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,NOTCH2;TBX20;NPHP3;GATA4;MDM4,GO_Biological_Process_2023,LUAD_up_targets
Cardiac Left Ventricle Morphogenesis (GO:0003214),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,SMAD4;NOTCH1;HAND1;RBPJ;TGFBR2,GO_Biological_Process_2023,LUAD_up_targets
Cellular Response To Arsenic-Containing Substance (GO:0071243),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,VCP;DDX3X;MKNK2;ZFAND1;HNRNPA1,GO_Biological_Process_2023,LUAD_up_targets
Cranial Nerve Development (GO:0021545),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,CHRNB2;TFAP2A;SALL1;ERBB3;POU4F1,GO_Biological_Process_2023,LUAD_up_targets
Endothelial Cell Differentiation (GO:0045446),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,ACVRL1;KDM6B;KDR;PROX1;FSTL1,GO_Biological_Process_2023,LUAD_up_targets
Myeloid Dendritic Cell Activation (GO:0001773),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,IL4;CAMK4;HMGB1;TGFBR2;SLAMF1,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,SPRY3;SHISA2;FGF2;THBS1;SULF2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Lyase Activity (GO:0051350),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,RD3;PALM;GNAI3;PHPT1;GNAI2,GO_Biological_Process_2023,LUAD_up_targets
Negative Regulation Of Myoblast Differentiation (GO:0045662),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,NOTCH1;TGFB1;PRICKLE1;SOX9;SOX4,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,PIM1;SIX1;PTGS2;ZBTB7B;RREB1,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Heterochromatin Formation (GO:0031453),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,SETDB1;CDK2;TPR;MORC2;MPHOSPH8,GO_Biological_Process_2023,LUAD_up_targets
Positive Regulation Of Histone Deacetylation (GO:0031065),0.327173126590211,0.0871543541440602,2.617958203530633,6.388013176947443,5/13,CTBP1;SMARCA5;BAZ2A;PRKD1;VEGFA,GO_Biological_Process_2023,LUAD_up_targets
